"treatment_status","control","micro_credit","in_kind_grant","cash_grant","hasbiz","new_biz_assets","monthly_expanses","monthly_revenue","monthly_profits","labour_inc","total_inc","is_male","educ_college","educ_somecollege","educ_hs","age","marital_s","marital_m","worked","has_biz","family_inc_low","migrate","trained","has_kids"
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,28,0,1,0,0,0,0,1,1
1,0,1,0,0,1,47045.4497241429,2000,2150,150,150,640,0,0,0,1,28,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,1,0,1,0
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,0,1,1,0,0,0,1,0
3,0,0,0,1,1,73920.6008696954,90000,140000,50000,50000,50000,0,0,0,0,28,1,0,0,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,28,0,1,0,0,1,0,0,0
2,0,0,1,0,1,54120.6008696955,300,450,150,150,200,0,1,0,0,28,0,1,0,0,0,1,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,0,1,0,0,1,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,1,0,1,0,0,0
2,0,0,1,0,1,53920.6008696955,900,1200,300,300,350,1,0,0,1,28,0,1,1,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,28,0,1,0,0,1,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,1,1,0,1,0,NA
1,0,1,0,0,1,46226.204441124,3000,6000,3000,5400,3300,1,0,0,1,28,0,0,1,0,0,0,0,1
0,1,0,0,0,1,53920.6008696955,350,500,150,150,200,0,0,0,1,28,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,1,0,0,1,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,28,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,1,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,28,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,1,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,1,1,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,1,1,0,1,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,28,0,1,0,0,1,0,0,1
2,0,0,1,0,1,57939.8461527143,50000,75000,25000,25000,25050,1,0,0,0,28,0,1,1,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,1,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,1,0,1,1
1,0,1,0,0,1,53920.6008696955,400,650,250,250,1250,0,0,0,1,28,0,1,0,0,0,0,1,1
3,0,0,0,1,1,165826.204441124,5000,10000,5000,8500,5075,1,0,0,0,28,1,0,1,1,1,0,1,NA
2,0,0,1,0,1,46941.4342030288,3000,6000,3000,3000,3000,0,1,0,0,28,1,0,0,0,1,0,1,NA
1,0,1,0,0,1,41967.7467296812,200,300,100,100,590,1,0,0,0,28,1,0,1,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,28,1,0,1,1,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,28,1,0,0,0,0,1,1,NA
3,0,0,0,1,1,39941.4342030288,800,1800,1000,1000,1100,1,0,0,1,28,0,1,1,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,28,0,1,0,0,1,0,1,1
2,0,0,1,0,1,50941.4342030288,19000,21000,3000,3000,3050,0,0,0,0,28,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,31,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,0,1,0,0,1,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,28,1,0,1,0,0,1,1,NA
2,0,0,1,0,1,53920.6008696955,2000,2000,500,500,500,0,0,0,1,28,0,1,0,0,0,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,28,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,1,1
0,1,0,0,0,1,53920.6008696955,50,150,100,100,655,0,0,0,1,28,0,1,0,0,0,0,0,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,28,0,1,0,0,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,1,0,0,0,1,1
1,0,1,0,0,1,41467.7467296812,500,600,100,100,150,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,0,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,0,1
2,0,0,1,0,1,53920.6008696955,1500,2000,500,500,500,1,0,0,1,28,0,1,0,0,0,1,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,0,1,0,NA
1,0,1,0,0,1,53920.6008696955,1500,3000,1500,1500,2150,0,0,0,1,28,0,1,1,1,0,0,1,1
1,0,1,0,0,1,53920.6008696955,120,0,0,0,0,1,0,0,1,28,0,1,0,0,1,0,1,0
2,0,0,1,0,1,49665.0950797529,1000,1250,0,0,750,0,0,0,0,28,0,1,1,1,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,0,1,0,0,0,1,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,28,1,0,0,0,0,0,0,NA
1,0,1,0,0,1,44467.7467296812,1500,1700,200,4200,500,0,0,0,1,28,0,1,0,0,0,0,1,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,28,0,1,1,1,0,1,1,0
3,0,0,0,1,1,52145.8497967341,100,1000,900,3900,975,1,0,0,1,28,0,1,1,0,0,0,1,0
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,1,0,28,1,0,0,0,1,0,1,NA
1,0,1,0,0,1,53920.6008696955,2000,2300,300,300,375,0,0,0,1,28,0,1,1,1,0,0,1,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,28,0,1,1,0,0,0,0,1
3,0,0,0,1,1,53920.6008696955,1500,2500,1000,2500,1000,1,0,0,1,28,1,0,1,0,0,1,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,28,0,1,0,0,1,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,1,0,1,1,NA
2,0,0,1,0,1,56645.8497967341,500,1500,1000,1000,1050,1,0,0,0,27,1,0,1,0,0,1,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,1,0,27,1,0,1,0,0,1,1,NA
3,0,0,0,1,1,50520.4136638237,400,1000,600,600,650,1,0,0,1,27,0,1,1,1,0,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,0,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,27,1,0,0,0,0,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,0,0,1,1
3,0,0,0,1,1,69467.7467296812,700,1000,250,2250,250,0,0,0,1,27,0,0,0,0,0,0,1,0
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,1,1,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,1,0,1,NA
2,0,0,1,0,1,127488.580063015,20000,30000,10000,10000,10050,1,0,0,1,27,0,1,1,1,0,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,NA,0,1
3,0,0,0,1,1,157941.434203029,3300,4500,1200,1200,1250,1,0,0,1,27,0,1,0,0,1,0,1,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,1,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,1,0,27,0,1,1,1,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,1,0,0,0,0,1,1,NA
2,0,0,1,0,1,53920.6008696955,520,700,180,180,180,1,0,0,1,27,0,1,1,0,0,0,1,1
0,1,0,0,0,1,53920.6008696955,100,50,-50,-50,1175,0,0,0,1,27,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,0,0,0,0,1
2,0,0,1,0,1,53920.6008696955,2300,2500,200,200,200,1,0,0,0,27,0,1,1,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,1,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,1,0,1,NA
0,1,0,0,0,1,56920.6008696954,200,2000,400,1600,400,0,1,0,0,27,1,0,0,0,0,0,0,NA
0,1,0,0,0,1,53920.6008696955,200,300,150,150,200,0,0,0,1,27,0,1,0,0,1,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,1,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,27,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,1,0,1,0,0,1,0,NA
3,0,0,0,1,1,53920.6008696955,600,1000,400,400,890,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,1,1,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,1,0,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,1,0,0,1,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,1,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,1,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,1,0,1,1
0,1,0,0,0,1,40886.9920127001,1500,2000,500,500,1050,0,0,0,0,27,0,1,0,0,0,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,1,0,0,1,1
0,1,0,0,0,1,41067.7467296812,500,800,300,1100,350,0,0,0,1,27,1,0,0,0,0,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,1,0,0,1,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,0,1,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,0,0,1,NA
3,0,0,0,1,1,53920.6008696955,8000,1100,3000,3000,3050,0,0,0,1,27,1,0,1,0,0,0,1,NA
3,0,0,0,1,1,53920.6008696955,500,0,0,0,200,0,0,0,1,27,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,1,0,1,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,1,0,0,0,0,0,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,27,0,1,0,0,1,1,0,1
3,0,0,0,1,1,52826.204441124,400,600,200,200,350,1,0,0,1,27,1,0,0,0,1,1,1,NA
2,0,0,1,0,1,84200.2379368958,1500,2000,500,500,500,0,0,0,0,27,0,1,0,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,0,0,1,0
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,1,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,1,0,0,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,1,0,0,0,0,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,1,0,1,NA
0,1,0,0,0,1,50745.8497967341,3000,3500,500,500,550,0,0,0,1,27,0,1,0,0,1,0,0,1
2,0,0,1,0,1,53139.8461527143,150,210,0,0,450,0,0,0,0,27,0,1,0,0,1,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,0,0,0,0,1,NA
2,0,0,1,0,1,53920.6008696955,2000,2500,500,500,550,1,0,0,1,27,1,0,1,1,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,0,0,1,1,1,0
0,1,0,0,0,1,53920.6008696955,10000,12000,2000,2700,2075,0,0,0,0,27,0,0,0,0,1,0,0,0
2,0,0,1,0,1,53920.6008696955,150,350,200,200,250,0,0,0,0,27,0,1,0,0,1,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,0,0,0,NA
1,0,1,0,0,1,53920.6008696955,700,1500,800,800,800,1,0,0,1,27,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,1,53920.6008696955,5000,6500,1500,1500,1500,0,0,0,1,27,0,1,0,0,1,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,0,1,0,0,0,1,1,0
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,1,44266.3104384286,500,0,0,0,510,1,0,0,0,27,1,0,0,0,1,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,0,0,1,1
2,0,0,1,0,1,53920.6008696955,2000,2200,200,200,580,0,0,0,0,27,1,0,0,0,0,0,1,NA
1,0,1,0,0,1,46026.204441124,1470,1500,30,30,80,0,1,0,0,27,0,1,0,0,1,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,1,0,0,0,0,NA
0,1,0,0,0,1,53920.6008696955,150,200,50,50,400,0,0,0,0,27,1,0,0,0,1,0,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,1,50674.9890098572,500,1200,200,200,640,1,0,1,0,27,1,0,1,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,1,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,1,0,0,0,1,0,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,1,0,0,0,0,0,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,1,0,27,1,0,0,0,0,1,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,1,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,1,0,1,1
2,0,0,1,0,1,59467.7467296812,5000,6000,1000,1000,4225,1,0,0,1,27,0,0,0,0,0,0,1,0
0,1,0,0,0,1,123151.168380805,60000,80000,20000,21000,20050,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,27,0,1,0,0,0,0,1,0
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,1,0,0,0,1,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,1,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,27,0,1,0,0,1,0,0,1
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,1,0,27,0,1,1,0,0,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,1,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,1,0,1,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,0,0,0,0,0,NA
1,0,1,0,0,1,53920.6008696955,400,500,100,100,600,1,0,1,0,27,0,1,0,0,1,0,1,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,1,0,1,1,0,0,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,0,1,0,0,0,0,1,0
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,0,0,1,1,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,1,0,1,0
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,0,0,0,0,1,1
2,0,0,1,0,1,165826.204441124,1111,1111,1111,1111,1161,1,0,0,1,27,1,0,1,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA
0,1,0,0,0,1,53920.6008696955,2300,2500,200,200,200,0,0,0,0,27,0,1,0,0,1,0,0,1
3,0,0,0,1,1,53920.6008696955,2000,5000,3000,3000,3000,1,1,0,0,27,0,1,0,0,0,1,1,0
3,0,0,0,1,1,34267.5595238095,100,160,60,60,500,0,0,0,0,27,0,1,1,1,0,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,1,0,1,1,0,1,0,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,0,0,1,0,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,0,0,1,0,NA
0,1,0,0,0,1,53920.6008696955,270,320,50,50,300,1,0,1,0,27,0,1,0,0,0,0,0,0
0,1,0,0,0,1,54686.9920127001,200,1400,1200,3200,1250,1,0,0,1,27,0,1,1,0,0,1,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,1,0,0,27,1,0,0,0,0,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,0,1,0,1,1,0
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,0,1,0,0,1,0,1,0
0,1,0,0,0,1,53920.6008696955,2300,3500,1200,2700,1250,1,0,0,1,27,0,1,1,0,1,0,0,1
1,0,1,0,0,1,53920.6008696955,70,100,30,30,230,0,0,0,1,27,0,1,1,1,0,0,0,1
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,0,1,1,1,1,1,1,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,1,0,1,0,NA
3,0,0,0,1,1,51845.8497967341,1100,2000,900,900,950,1,0,0,1,27,1,0,0,0,0,0,1,NA
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,0,0,0,1,1
0,1,0,0,0,1,54151.1683808049,800,3000,2500,2500,2550,0,0,0,1,27,0,1,0,0,1,0,0,0
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,1,0,0,1,0,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,0,27,1,0,0,0,0,0,1,NA
2,0,0,1,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,1,1,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,0,1,0,1,0
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,0,NA
0,1,0,0,0,1,54420.6008696955,550,700,150,150,150,0,0,0,1,27,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,0,27,1,0,1,1,0,1,0,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
2,0,0,1,0,1,53920.6008696955,1000,2000,1000,1002,2000,0,1,0,0,27,0,1,0,0,0,0,0,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,0,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,1,1,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,0,0,0,0,1,1
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,1,0,1,0,1,NA
3,0,0,0,1,0,54673.2514349575,0,0,0,NA,NA,1,0,0,1,27,1,0,0,0,0,1,1,NA
0,1,0,0,0,0,54673.2514349575,0,0,0,NA,NA,0,0,0,1,27,0,1,1,0,0,0,0,1
1,0,1,0,0,0,54673.2514349575,0,0,0,NA,NA,1,1,0,0,27,1,0,1,0,0,1,0,NA
0,1,0,0,0,1,53920.6008696955,6000,6600,600,2300,600,1,1,0,0,27,1,0,1,0,0,1,0,NA
